,source_file,file,function,type,line,cyclomatic_complexity,cc_rank,loc,loc_span,volume,difficulty,effort,time,bugs,model,language,complexity_category,number_changes,change_per_days,age_days
537,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,KGE,FUNCTION,333,1,A,7.0,19.0,519.194331582221,23.0,11941.4696263911,663.414979243949,0.173064777194074,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
538,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,vr,FUNCTION,353,1,A,6.0,13.0,357.62707505625,19.5,6973.72796359688,387.429331310938,0.11920902501875,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
539,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,budykoFunc,FUNCTION,367,1,A,2.0,2.0,109.392936677039,15.125,1654.56816724021,91.9204537355671,0.0364643122256795,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
540,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,budykoDist,FUNCTION,370,1,A,2.0,2.0,113.299827272647,8.25,934.723574999338,51.9290874999632,0.0377666090908823,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
541,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,iter1,FUNCTION,374,3,A,9.0,9.0,267.925063934042,15.75,4219.81975696117,234.434430942287,0.0893083546446807,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
542,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,Budyko,FUNCTION,384,4,A,14.0,17.0,703.276204359908,22.0952380952381,15539.0551820475,863.280843447083,0.234425401453303,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
543,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,budw,FUNCTION,402,3,A,13.0,21.0,723.782220904681,23.3181818181818,16877.2854238228,937.626967990155,0.24126074030156,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
544,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,budw1d,FUNCTION,424,2,A,8.0,14.0,543.703999796166,20.3055555555556,11040.2117736388,613.34509853549,0.181234666598722,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
545,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py, hydroStats.py  (module  aggregate) ,MODULE_AGG,1,42,F,,,,,,,,CWatM,python,b3,,,
546,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/Violin_plots.py,<module>,FUNCTION,1,21,D,126.0,,10025.1905639652,54.71484375,548526.735271332,30473.707515074,3.34173018798841,CWatM,python,b3,,,
