file,function,type,line,cyclomatic_complexity,cc_rank,loc,loc_span,volume,difficulty,effort,time,bugs
./models/02_CWatM/cwatm/hydrological_modules/evaporation.py,evaporation.__init__,METHOD,96,1,A,4.0,4.0,75.28421251514428,7.700000000000001,579.688436366611,32.204913131478385,0.025094737505048093
./models/02_CWatM/cwatm/hydrological_modules/evaporation.py,evaporation.initial,METHOD,101,6,B,17.0,20.0,1359.2132259818886,32.375,44004.52819116364,2444.6960106202023,0.45307107532729624
./models/02_CWatM/cwatm/hydrological_modules/evaporation.py,evaporation.dynamic,METHOD,122,68,F,278.0,466.0,30596.736833127106,224.3934426229508,6865707.1110138325,381428.17283410183,10.198912277709036
./models/02_CWatM/cwatm/hydrological_modules/evaporation.py,evaporation (aggregate),CLASS_AGG,96,75,F,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/evaporation.py,evaporation.py (module aggregate),MODULE_AGG,1,75,F,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/evaporationPot.py,<module>,FUNCTION,1,1,A,1.0,,22.458839376460833,2.0,44.91767875292167,2.495426597384537,0.007486279792153611
./models/02_CWatM/cwatm/hydrological_modules/evaporationPot.py,evaporationPot,CLASS,14,5,A,152.0,399.0,14539.23522579687,107.1111111111111,1557313.639740909,86517.4244300505,4.8464117419322905
./models/02_CWatM/cwatm/hydrological_modules/evaporationPot.py,evaporationPot.__init__,METHOD,57,1,A,4.0,6.0,75.28421251514428,7.700000000000001,579.688436366611,32.204913131478385,0.025094737505048093
./models/02_CWatM/cwatm/hydrological_modules/evaporationPot.py,evaporationPot.initial,METHOD,64,7,B,17.0,29.0,699.5492632983703,22.941176470588236,16048.483099197907,891.5823943998837,0.23318308776612343
./models/02_CWatM/cwatm/hydrological_modules/evaporationPot.py,evaporationPot.initial_1,METHOD,97,2,A,8.0,23.0,266.875200092308,9.863636363636363,2632.3599281832194,146.2422182324011,0.08895840003076932
./models/02_CWatM/cwatm/hydrological_modules/evaporationPot.py,evaporationPot.dynamic,METHOD,125,6,B,7.0,14.0,282.0349360462734,10.15,2862.654600869675,159.03636671498194,0.0940116453487578
./models/02_CWatM/cwatm/hydrological_modules/evaporationPot.py,evaporationPot.dynamic_1,METHOD,143,10,B,54.0,129.0,5471.138580985791,48.72857142857143,266600.76713917905,14811.153729954392,1.823712860328597
./models/02_CWatM/cwatm/hydrological_modules/evaporationPot.py,evaporationPot.dynamic_2,METHOD,284,5,A,29.0,57.0,2904.0,39.42553191489362,114491.74468085107,6360.652482269504,0.968
./models/02_CWatM/cwatm/hydrological_modules/evaporationPot.py,evaporationPot.dynamic_4,METHOD,342,2,A,31.0,71.0,3070.5522126340943,36.48,112013.74471689176,6222.9858176050975,1.0235174042113648
./models/02_CWatM/cwatm/hydrological_modules/evaporationPot.py,evaporationPot (aggregate),CLASS_AGG,57,33,E,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/evaporationPot.py,evaporationPot.py (module aggregate),MODULE_AGG,1,33,E,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/groundwater.py,<module>,FUNCTION,1,1,A,1.0,,22.458839376460833,2.0,44.91767875292167,2.495426597384537,0.007486279792153611
./models/02_CWatM/cwatm/hydrological_modules/groundwater.py,groundwater,CLASS,14,4,A,43.0,108.0,2969.5219511163496,62.25,184852.74145699275,10269.596747610709,0.9898406503721165
./models/02_CWatM/cwatm/hydrological_modules/groundwater.py,groundwater.__init__,METHOD,40,1,A,3.0,3.0,69.18863237274594,8.75,605.400533261527,33.63336295897372,0.02306287745758198
./models/02_CWatM/cwatm/hydrological_modules/groundwater.py,groundwater.initial,METHOD,44,3,A,18.0,34.0,1173.572975327405,40.714285714285715,47781.18542404434,2654.5103013357966,0.39119099177580163
./models/02_CWatM/cwatm/hydrological_modules/groundwater.py,groundwater.dynamic,METHOD,80,5,A,20.0,42.0,1384.7753813419092,34.16,47303.92702663961,2627.995945924423,0.4615917937806364
./models/02_CWatM/cwatm/hydrological_modules/groundwater.py,groundwater (aggregate),CLASS_AGG,40,9,B,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/groundwater.py,groundwater.py (module aggregate),MODULE_AGG,1,9,B,,,,,,,
